idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_916419490,15715.0,2770996.0,606288.0,393250.0,953990.0,764481.44,1.72008324E8,2245.0,8.8453058E7,4.1447796E7,2.3928508E7,6.430005E7,4.4088518817777775E7,9.919916734E9,2245.0,1314178.0,195109.0,108312.0,372886.0,288179.43111111113,6.4840372E7,0.0,8.7305902E7,4.1141458E7,2.3814582E7,6.3666254E7,4.361499538666666E7,9.813373962E9,0.0,1152000.0,0.0,0.0,230400.0,185344.0,4.17024E7
