idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_1268650975,1663.0,236239.0,23691.0,10146.0,57452.0,38934.88,8760348.0,275.0,245831.0,7269.0,2476.0,107620.0,53859.973333333335,1.2118494E7,275.0,24720.0,3038.0,1569.0,6430.0,4574.533333333334,1029270.0,0.0,229548.0,0.0,0.0,95319.0,47237.44,1.0628424E7,0.0,230400.0,0.0,0.0,0.0,2048.0,460800.0
