instanceId,costs,duration,effective,waiting,offTime
164,3667905.0,2440312,195543,2244769,0
165,2053650.0,2699185,94707,2604478,0
166,4963023.0,2012579,203347,1348432,460800
167,2461426.0,2360483,232041,1898042,230400
168,2635494.0,3509912,197640,3081872,230400
169,2155627.0,3761156,153363,3607793,0
170,2511576.0,3503382,187869,3315513,0
171,3551282.0,2955216,174094,2781122,0
172,3161265.0,2297243,233517,2063726,0
173,1790636.0,2409551,99557,2309994,0
174,2521960.0,2561121,136059,2194662,230400
175,1165312.0,2265762,125077,2140685,0
176,1345198.0,3685151,160344,3294407,230400
177,3784806.0,2338095,202397,2135698,0
178,1303115.0,3686728,107083,3579645,0
179,1625681.0,2318139,116263,2201876,0
180,2891854.0,3402251,265580,2675871,460800
181,1027756.0,2309171,120133,2189038,0
182,806160.0,2269101,83637,2185464,0
183,3364786.0,2392837,238659,1923778,230400
184,2767288.0,3278651,113926,3164725,0
185,1170872.0,2257017,47630,2209387,0
186,1828153.0,3232025,87574,3144451,0
187,2245696.0,2318880,208061,1650019,460800
188,3466907.0,2204182,223443,1980739,0
189,1796353.0,3105990,103740,2771850,230400
190,3961523.0,2196040,206558,1989482,0
191,1542746.0,3101299,106665,2764234,230400
192,5147449.0,2189162,234710,1724052,230400
193,899575.0,3089298,66834,3022464,0
194,4705556.0,3631130,238882,3161848,230400
195,5121821.0,3041962,236378,2805584,0
196,2442788.0,3039479,101536,2937943,0
197,4080153.0,3010245,207236,2803009,0
198,2395724.0,3011452,205477,2805975,0
199,1186903.0,2987582,153158,2834424,0
200,1965383.0,2985770,90333,2895437,0
201,4034936.0,2941367,173088,2537879,230400
202,3733127.0,2914953,220129,2234024,460800
203,3054964.0,2897070,221954,2214316,460800
204,1752866.0,3143557,115207,3028350,0
205,1352158.0,3134874,124680,3010194,0
206,2242167.0,3124427,134957,2989470,0
207,2014872.0,3158068,170875,2987193,0
208,2270250.0,2829801,143711,2686090,0
209,2421649.0,3056429,155094,2670935,230400
210,2451432.0,3012971,129599,2883372,0
211,5653065.0,2984744,255641,2729103,0
212,4334868.0,2939854,249394,2690460,0
213,1223555.0,2689374,103229,2586145,0
214,1773333.0,2670947,122256,2548691,0
215,964688.0,2909289,49592,2859697,0
216,3069175.0,2641289,192392,2218497,230400
217,4398549.0,2885546,191910,2693636,0
218,1756916.0,2857025,189884,2436741,230400
219,1367045.0,2842645,72209,2770436,0
220,2517443.0,2591123,128376,2462747,0
221,3187133.0,2520545,159155,2130990,230400
222,4287664.0,2591199,204775,2156024,230400
223,1837237.0,2512249,147812,2364437,0
224,888200.0,2734212,46955,2687257,0
