idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_146611050,436522.0,2066743.0,1161070.0,893897.0,1631113.0,1232871.4355555556,2.77396073E8,258835.0,3.4851506E7,1.8344742E7,8204053.0,3.1617063E7,1.9920985355555557E7,4.482221705E9,36999.0,267330.0,139910.0,103948.0,210345.0,151351.6577777778,3.4054123E7,18270.0,3.4724145E7,1.8208083E7,8010333.0,3.1359166E7,1.9678497697777778E7,4.427661982E9,0.0,691200.0,0.0,0.0,230400.0,91136.0,2.05056E7
