type,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,time_inUse_min,time_inUse_max,time_inUse_median,time_inUse_Q1,time_inUse_Q3,time_inUse_avg,time_inUse_total,time_available_min,time_available_max,time_available_median,time_available_Q1,time_available_Q3,time_available_avg,time_available_total,time_workload_min,time_workload_max,time_workload_median,time_workload_Q1,time_workload_Q3,time_workload_avg,time_workload_total,instances_instance_0_id,instances_instance_0_cost,instances_instance_0_time_inUse,instances_instance_0_time_available,instances_instance_0_time_workload,instances_instance_1_id,instances_instance_1_cost,instances_instance_1_time_inUse,instances_instance_1_time_available,instances_instance_1_time_workload,instances_instance_2_id,instances_instance_2_cost,instances_instance_2_time_inUse,instances_instance_2_time_available,instances_instance_2_time_workload
Role_13,4.037488E7,8.363368E7,6.921408E7,4.037488E7,8.363368E7,6.4407546666666664E7,1.9322264E8,3930544.0,3986274.0,3964161.0,3930544.0,3986274.0,3960326.3333333335,1.1880979E7,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,8651760.0,1.362917140558684,1.382241532358734,1.3745738439346444,1.362917140558684,1.382241532358734,1.3732441722840207,4.119732516852062,Karel de Groot,6.921408E7,3964161,2883920,1.3745738439346444,Magdalena Predutta,4.037488E7,3986274,2883920,1.382241532358734,Francois de Perrier,8.363368E7,3930544,2883920,1.362917140558684
Role_11,2.018744E7,5.191056E7,4.614272E7,2.018744E7,5.191056E7,3.9413573333333336E7,1.1824072E8,36201.0,42275.0,41290.0,36201.0,42275.0,39922.0,119766.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,8651760.0,0.012552706039002468,0.014658867097561652,0.01431731809481539,0.012552706039002468,0.014658867097561652,0.013842963743793171,0.04152889123137951,Heinz Gutschmidt,5.191056E7,41290,2883920,0.01431731809481539,Maris Freeman,2.018744E7,36201,2883920,0.012552706039002468,Francis Odell,4.614272E7,42275,2883920,0.014658867097561652
Role_8,3.172312E7,8.65176E7,3.172312E7,3.172312E7,8.65176E7,5.912036E7,1.1824072E8,116235.0,121351.0,116235.0,116235.0,121351.0,118793.0,237586.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,5767840.0,0.0403045160753419,0.04207849038808289,0.0403045160753419,0.0403045160753419,0.04207849038808289,0.04119150323171239,0.08238300646342478,Pedro Alvares,8.65176E7,121351,2883920,0.04207849038808289,Karalda Nimwada,3.172312E7,116235,2883920,0.0403045160753419,,,,,
Role_1,3.172312E7,6.921408E7,6.056232E7,3.172312E7,6.921408E7,5.3833173333333336E7,1.6149952E8,139727.0,148495.0,141288.0,139727.0,148495.0,143170.0,429510.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,8651760.0,0.048450373103276094,0.05149067935310272,0.04899165025382119,0.048450373103276094,0.05149067935310272,0.04964423423673334,0.1489327027102,Kim Passa,6.056232E7,141288,2883920,0.04899165025382119,Christian Francois,6.921408E7,139727,2883920,0.048450373103276094,Elvira Lores,3.172312E7,148495,2883920,0.05149067935310272
Role_16,6.344624E7,8.074976E7,6.921408E7,6.344624E7,8.074976E7,7.113669333333333E7,2.1341008E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,8651760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alberto Duport,6.344624E7,0,2883920,0.0,Christian Francois,6.921408E7,0,2883920,0.0,Tesca Lobes,8.074976E7,0,2883920,0.0
Role_3,1.153568E7,4.902664E7,2.595528E7,1.153568E7,4.902664E7,2.88392E7,8.65176E7,7099807.0,7180599.0,7105880.0,7099807.0,7180599.0,7128762.0,2.1386286E7,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,2883920.0,8651760.0,2.4618598990263254,2.489874545757164,2.4639657133346278,2.4618598990263254,2.489874545757164,2.471900052706039,7.415700158118117,Carmen Finacse,4.902664E7,7105880,2883920,2.4639657133346278,Karen Clarens,2.595528E7,7180599,2883920,2.489874545757164,Kiu Kan,1.153568E7,7099807,2883920,2.4618598990263254
