idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_146611050,624999.0,2873188.0,1650912.0,1277097.0,2287376.0,1750628.6266666667,3.93891441E8,244165.0,2.9871442E7,1.555586E7,7820040.0,2.2254006E7,1.521861451111111E7,3.424188265E9,34975.0,265856.0,139992.0,102213.0,207806.0,151351.60444444444,3.4054111E7,3600.0,2.9778365E7,1.5449788E7,7652744.0,2.1850592E7,1.4979198906666666E7,3.370319754E9,0.0,460800.0,0.0,0.0,230400.0,88064.0,1.98144E7
