idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_1268650975,174.0,218270.0,33766.0,16794.0,61648.0,45491.346666666665,1.0235553E7,409.0,239571.0,6850.0,3221.0,103275.0,54372.88,1.2233898E7,249.0,21259.0,3649.0,2073.0,6450.0,4771.564444444444,1073602.0,0.0,231788.0,0.0,0.0,95952.0,47553.31555555556,1.0699496E7,0.0,230400.0,0.0,0.0,0.0,2048.0,460800.0
