idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_916419490,102802.0,3663094.0,623934.0,406168.0,1017602.0,785596.6933333334,1.76759256E8,14686.0,9.4065189E7,4.4105236E7,2.5430868E7,7.1335686E7,4.6873404333333336E7,1.0546515975E10,14686.0,1761327.0,214732.0,117087.0,400449.0,298827.41333333333,6.7236168E7,0.0,9.217974E7,4.369564E7,2.5300437E7,7.0307082E7,4.640049692E7,1.0440111807E10,0.0,1382400.0,0.0,0.0,230400.0,174080.0,3.9168E7
