idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_1268650975,2029.0,194868.0,30475.0,14840.0,55911.0,41448.764444444445,9325972.0,409.0,239571.0,6717.0,3221.0,104500.0,54415.24444444444,1.224343E7,386.0,21259.0,3788.0,2045.0,6450.0,4771.564444444444,1073602.0,0.0,231788.0,0.0,0.0,95568.0,47595.68,1.0709028E7,0.0,230400.0,0.0,0.0,0.0,2048.0,460800.0
