caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
130,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2029.855, 884.368, 75.871, 1296.732, 1295.901, 17929.782, 535.423, 0.0, 37060.163, 708.353, 1116.619, 22704.964, 60.0, 60.0, 0.0, 214.208, 0.0, 760.535]","[0.0, 0.0, 0.0, 14248.17, 24880.536, 4474.807, 0.0, 0.0, 8246.923, 7790.907, 329825.834, 376547.105, 0.0, 32607.954, 585485.715, 0.0, 0.0, 0.0]",4818.487444444445,76894.88616666666,1470840.7249999999,2017-09-11 13:15:55.235000
131,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3002.335, 189.588, 149.735, 2109.252, 289.904, 2104.088, 3783.637, 12225.226, 1925.998, 0.0, 39954.918, 445.628, 1270.712, 125571.349, 60.0, 60.0, 0.0, 284.962, 1354.253, 0.0, 497.775]","[0.0, 0.0, 0.0, 7367.95, 0.0, 23897.281, 11356.603, 1597.381, 0.0, 0.0, 9053.593, 462.93, 324658.809, 389446.219, 0.0, 87872.051, 420245.348, 0.0, 0.0, 0.0, 0.0]",9299.017142857143,60759.91261904762,1471237.525,2017-09-11 15:26:20.623000
132,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3099.477, 201.023, 100.665, 1221.457, 627.669, 1081.361, 637.617, 646.949, 1518.161, 15285.088, 1645.715, 0.0, 41874.946, 768.251, 1408.842, 53633.901, 60.0, 60.0, 0.0, 398.84, 0.0, 626.298]","[0.0, 0.0, 0.0, 25941.912, 0.0, 13807.134, 0.0, 2805.263, 17596.827, 23105.876, 0.0, 0.0, 826.797, 4537.696, 397397.172, 291700.195, 0.0, 66570.648, 489600.675, 0.0, 0.0, 0.0]",5677.102727272727,60631.372500000005,1458786.455,2017-09-11 18:09:07.679000
133,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3089.909, 180.867, 109.488, 600.322, 1720.861, 17596.827, 654.907, 0.0, 19349.676, 401.461, 1476.302, 140706.851, 60.0, 60.0, 0.0, 216.836, 0.0, 690.638]","[0.0, 0.0, 0.0, 14056.275, 690.764, 1832.384, 0.0, 0.0, 4619.454, 8476.774, 330945.253, 362961.857, 0.0, 94923.867, 426929.723, 0.0, 68.126, 138.925]",10384.163611111111,69202.41122222222,1432558.347,2017-09-12 01:53:57.336000
134,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2524.495, 1515.07, 140.96, 1171.484, 339.079, 1961.067, 1009.49, 21744.652, 830.785, 0.0, 20758.174, 601.595, 698.639, 120003.209, 60.0, 60.0, 0.0, 155.996, 0.0, 633.33]","[0.0, 0.0, 0.0, 9858.862, 0.0, 22744.272, 5779.214, 2801.642, 0.0, 0.0, 8321.178, 33470.308, 362732.727, 344635.457, 0.0, 50211.431, 395169.914, 0.0, 0.0, 176.885]",8710.401249999999,61795.09449999999,1410109.9149999998,2017-09-12 10:12:58.523000
135,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[805.958, 1020.524, 125.715, 1293.597, 1130.35, 1593.7, 214.244, 1167.649, 1156.649, 12589.342, 1505.637, 0.0, 40657.639, 607.434, 1858.787, 124103.29, 60.0, 60.0, 0.0, 121.328, 0.0, 724.686]","[0.0, 0.0, 0.0, 13545.866, 0.0, 4364.757, 0.0, 1852.933, 8057.336, 11479.397, 0.0, 0.0, 7592.213, 1702.153, 362293.346, 391892.784, 0.0, 26125.98, 368101.124, 0.0, 0.0, 0.0]",8672.5695,54409.44950000001,1387804.418,2017-09-12 17:05:35.749000
136,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3243.299, 238.912, 209.996, 1488.435, 518.672, 6861.234, 1813.584, 0.0, 14780.406, 368.217, 1572.562, 117033.118, 60.0, 60.0, 0.0, 207.051, 1219.492, 0.0, 801.068]","[0.0, 0.0, 0.0, 9976.753, 5600.372, 2253.224, 0.0, 0.0, 3618.406, 8948.557, 407523.657, 285750.685, 0.0, 82352.703, 419349.917, 216.836, 690.638, 0.0, 0.0]",7919.791894736843,64541.14463157894,1376757.794,2017-09-12 17:57:38.449000
137,"['Role 1', 'Role 2', 'Role 8', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[416.566, 131.494, 1490.037, 200.079, 121.33, 1887.368, 503.841, 1548.505, 826.338, 1659.032, 561.853, 975.614, 442.908, 2276.533, 2027.215, 12285.671, 1210.753, 0.0, 44983.784, 747.174, 1659.921, 76390.194, 60.0, 60.0, 0.0, 368.504, 0.0, 653.694]","[0.0, 0.0, 0.0, 0.0, 0.0, 7149.321, 0.0, 3326.374, 0.0, 6739.615, 0.0, 11098.579, 0.0, 12146.434, 9211.798, 26246.229, 0.0, 0.0, 0.0, 11530.907, 306073.196, 460233.935, 0.0, 35000.472, 338580.986, 0.0, 0.0, 0.0]",5481.728857142856,43833.49449999999,1380826.254,2017-09-12 19:38:28.478000
138,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2751.57, 118.2, 118.57, 1841.845, 994.954, 6394.582, 990.739, 0.0, 42978.913, 545.586, 1830.677, 65318.072, 60.0, 60.0, 0.0, 269.501, 0.0, 540.197]","[0.0, 0.0, 0.0, 5114.525, 15554.87, 8261.82, 0.0, 0.0, 4313.726, 0.0, 356894.287, 397931.512, 0.0, 48915.703, 395109.914, 63.38, 629.361, 0.0]",6934.078111111111,68488.28322222222,1357602.504,2017-09-13 00:57:02.162000
139,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1784.462, 618.843, 130.883, 714.464, 1204.077, 2448.999, 1728.484, 0.0, 23416.594, 527.033, 914.133, 71275.274, 60.0, 60.0, 0.0, 365.159, 1690.572, 0.0, 806.246]","[0.0, 0.0, 0.0, 5173.429, 15835.36, 13452.325, 0.0, 0.0, 3128.366, 10655.309, 362904.333, 379611.219, 0.0, 55464.434, 400762.6, 0.0, 0.0, 92.616, 0.0]",5670.801210526316,65635.78899999999,1354825.214,2017-09-13 01:34:19.255000
140,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2244.824, 280.538, 70.654, 513.525, 892.735, 6337.361, 948.266, 0.0, 20008.577, 450.433, 1883.941, 174904.721, 60.0, 60.0, 0.0, 224.356, 1947.323, 0.0, 515.164]","[0.0, 0.0, 0.0, 6992.943, 589.804, 0.0, 0.0, 0.0, 0.0, 4240.294, 331292.097, 447547.926, 0.0, 46675.536, 409967.207, 0.0, 0.0, 0.0, 0.0]",11123.285157894736,65647.67405263158,1458648.225,2017-09-13 21:21:28.924000
141,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1090.249, 572.024, 163.588, 1819.906, 833.65, 21035.572, 836.397, 0.0, 17121.305, 630.465, 302.903, 72858.795, 60.0, 60.0, 0.0, 194.92, 0.0, 453.836]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2557.216, 6521.385, 306950.621, 461438.791, 0.0, 36181.511, 339575.618, 0.0, 0.0, 0.0]",6557.422777777778,64068.063444444444,1271258.752,2017-09-14 01:58:22.538000
142,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3251.961, 1023.715, 152.329, 1814.636, 68.524, 1936.304, 1411.099, 19529.672, 1797.627, 0.0, 15019.172, 411.501, 621.773, 49331.117, 60.0, 60.0, 0.0, 156.192, 0.0, 585.813]","[0.0, 0.0, 0.0, 16101.58, 0.0, 817.728, 2219.669, 14830.265, 0.0, 0.0, 1948.544, 19454.539, 254753.719, 513338.329, 0.0, 24650.712, 323509.324, 0.0, 0.0, 0.0]",4861.571749999999,58581.22045,1268855.844,2017-09-14 03:00:44.363000
143,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[854.34, 163.33, 149.068, 2005.797, 2055.552, 17320.571, 1163.708, 0.0, 49141.42, 417.75, 1179.932, 101300.614, 60.0, 60.0, 0.0, 235.033, 0.0, 886.27]","[0.0, 0.0, 0.0, 14363.428, 2684.93, 3527.478, 0.0, 0.0, 4059.798, 3287.846, 252504.818, 533117.654, 0.0, 35603.606, 411875.573, 0.0, 0.0, 0.0]",9832.965833333332,70056.9517222222,1438018.5159999998,2017-09-14 03:50:37.985000
144,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1965.072, 104.476, 86.244, 1457.309, 511.602, 1127.866, 644.192, 1339.728, 442.478, 1901.69, 753.213, 1593.187, 1928.781, 9721.115, 1101.154, 0.0, 27720.642, 766.375, 608.322, 73882.283, 60.0, 60.0, 0.0, 383.539, 0.0, 614.861]","[0.0, 0.0, 0.0, 9606.387, 0.0, 2516.505, 0.0, 14257.444, 0.0, 5369.644, 0.0, 1771.012, 8059.224, 16475.786, 0.0, 0.0, 10460.989, 7864.158, 218316.13, 534685.003, 0.0, 58409.74, 410027.207, 0.0, 0.0, 0.0]",4952.851115384616,49916.124192307696,1426593.358,2017-09-14 05:47:35.348000
145,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[492.142, 385.58, 148.153, 419.861, 928.513, 15787.82, 1226.513, 0.0, 48311.854, 675.138, 1523.225, 105967.591, 60.0, 60.0, 0.0, 386.714, 0.0, 859.567]","[0.0, 0.0, 0.0, 4775.321, 2505.985, 10332.806, 0.0, 0.0, 1913.315, 2659.362, 250058.969, 561146.221, 0.0, 44014.388, 371474.737, 0.0, 0.0, 0.0]",9846.2595,69382.28355555556,1426113.7750000001,2017-09-14 07:36:27.388000
146,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2635.43, 207.213, 133.64, 1944.177, 826.538, 1546.641, 678.315, 360.776, 1396.614, 14786.31, 536.232, 0.0, 51417.178, 743.116, 939.201, 34830.764, 60.0, 60.0, 0.0, 378.349, 0.0, 613.418]","[0.0, 0.0, 0.0, 12304.883, 0.0, 3430.375, 0.0, 8613.32, 1928.781, 24800.287, 0.0, 0.0, 1431.143, 7779.787, 190144.004, 607628.085, 0.0, 39682.63, 398208.445, 0.0, 0.0, 0.0]",5186.08690909091,58906.89727272727,1410045.652,2017-09-14 11:34:41.313000
147,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1816.522, 364.082, 84.973, 894.322, 356.275, 898.277, 1387.678, 6598.185, 1362.711, 0.0, 36879.018, 456.769, 1766.631, 161861.489, 60.0, 60.0, 0.0, 189.121, 0.0, 818.342]","[0.0, 0.0, 0.0, 23949.471, 0.0, 3684.929, 1708.681, 21573.521, 0.0, 0.0, 23734.778, 3358.236, 231955.186, 634892.337, 0.0, 35535.852, 956754.556, 0.0, 0.0, 0.0]",10792.71975,96857.37735,2153001.942,2017-09-14 23:38:32.357000
148,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[1963.391, 805.61, 108.478, 1357.218, 1708.681, 16833.43, 566.063, 0.0, 28689.012, 626.394, 1681.405, 169060.78, 60.0, 60.0, 0.0, 371.67, 1893.459, 0.0, 822.568]","[0.0, 0.0, 0.0, 10742.279, 3110.762, 1447.678, 0.0, 0.0, 10712.213, 7948.537, 183838.729, 618474.213, 0.0, 69595.194, 386575.43, 0.0, 0.0, 0.0, 225.325]",11926.745210526316,68035.28210526315,1519278.5189999999,2017-09-15 03:31:13.470000
149,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2351.837, 910.43, 61.269, 1229.93, 1292.237, 9111.103, 1221.394, 0.0, 40534.464, 370.396, 1714.855, 70110.816, 60.0, 60.0, 0.0, 240.876, 0.0, 829.727]","[0.0, 0.0, 0.0, 2966.799, 1686.82, 17909.009, 0.0, 0.0, 2918.127, 7421.649, 245908.918, 566372.22, 0.0, 66847.66, 459086.019, 0.0, 0.0, 0.0]",7227.740777777778,76173.17894444444,1501216.555,2017-09-15 06:12:22.666000
150,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[602.746, 397.099, 116.934, 2030.136, 72.719, 1517.916, 956.744, 1983.134, 388.429, -70.456, 2045.674, 5563.421, 928.483, 0.0, 38779.848, 462.184, 1503.351, 98529.586, 60.0, 60.0, 0.0, 204.396, 0.0, 426.082]","[0.0, 0.0, 0.0, 19992.861, 0.0, 22294.211, 0.0, 6048.243, 0.0, 6978.63, 7850.254, 10169.155, 0.0, 0.0, 851.387, 1060.767, 384751.895, 516320.118, 0.0, 41596.039, 938112.868, 0.0, 0.0, 0.0]",6523.267749999999,81501.10116666667,2112584.8540000003,2017-09-15 10:45:52.460000
151,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1490.992, 153.523, 199.744, 1343.01, 1349.68, 3901.619, 1360.542, 0.0, 20065.083, 559.231, 1071.637, 90519.305, 60.0, 60.0, 0.0, 126.101, 0.0, 447.074]","[0.0, 0.0, 0.0, 20343.939, 22541.836, 7638.441, 0.0, 0.0, 2034.442, 3742.188, 232276.026, 561013.931, 0.0, 53872.216, 458445.385, 0.0, 0.0, 0.0]",6817.08561111111,75661.57800000001,1484615.945,2017-09-15 11:01:44.038000
152,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3036.763, 67.217, 98.652, 1320.668, 2839.046, 5375.975, 1101.855, 0.0, 21000.177, 466.377, 1495.739, 155251.597, 60.0, 60.0, 0.0, 278.318, 0.0, 683.073]","[0.0, 0.0, 0.0, 19509.976, 7254.263, 2403.823, 0.0, 0.0, 1434.215, 7237.132, 218800.087, 588798.115, 0.0, 55996.019, 368946.215, 0.0, 66.19, 0.0]",10729.74761111111,70580.33527777778,1463581.4919999999,2017-09-15 18:53:25.677000
153,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1251.855, 463.858, 118.512, 1863.297, 2080.681, 10166.356, 679.942, 0.0, 23270.212, 585.924, 717.326, 71868.025, 60.0, 60.0, 0.0, 404.686, 0.0, 519.703]","[0.0, 0.0, 0.0, 9548.951, 1821.233, 748.092, 0.0, 0.0, 0.0, 0.0, 388586.031, 464543.007, 0.0, 59963.469, 377619.592, 0.0, 0.0, 0.0]",6339.465388888889,72379.46527777778,1416940.752,2017-09-16 07:17:02.604000
154,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[437.405, 304.115, 179.923, 935.708, 869.402, 1236.762, 748.092, 21623.202, 1155.534, 0.0, 17447.393, 617.748, 1054.94, 20106.971, 60.0, 60.0, 0.0, 291.515, 0.0, 656.528]","[0.0, 0.0, 0.0, 3033.337, 0.0, 0.0, 300.811, 2929.224, 0.0, 0.0, 0.0, 0.0, 381736.041, 533852.741, 0.0, 56746.373, 362650.338, 278.318, 457.748, 0.0]",3389.2619000000004,67099.24655000001,1409770.1690000002,2017-09-16 10:01:13.528000
155,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3245.29, 292.911, 101.832, 1524.036, 305.201, 1185.126, 807.46, 20775.405, 503.752, 0.0, 46938.344, 379.154, 715.976, 70932.218, 60.0, 60.0, 0.0, 235.3, 1087.595, 0.0, 631.67]","[0.0, 0.0, 0.0, 593.176, 0.0, 113.466, 337.825, 0.0, 0.0, 0.0, 12595.72, 1040.685, 306695.945, 598071.008, 0.0, 37959.704, 886991.933, 0.0, 0.0, 0.0, 0.0]",7132.441428571429,87828.5458095238,1994180.7319999998,2017-09-16 21:01:14.116000
156,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[2322.221, 320.041, 110.122, 874.882, 464.84, 1479.434, 1357.12, 17423.631, 1761.505, 0.0, 18943.162, 544.579, 489.591, 38992.893, 60.0, 60.0, 0.0, 296.927, 1448.137, 0.0, 326.954]","[0.0, 0.0, 0.0, 0.0, 0.0, 1059.196, 124.359, 0.0, 0.0, 0.0, 2251.992, 34007.675, 311358.347, 547924.598, 0.0, 47901.64, 913441.353, 0.0, 0.0, 0.0, 0.0]",4156.001857142856,88479.48380952382,1945345.199,2017-09-16 21:11:20.059000
157,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3003.521, 278.556, 146.473, 1830.643, 1040.954, 782.216, 764.262, 21129.792, 1082.167, 0.0, 24612.853, 559.432, 251.505, 143460.693, 60.0, 60.0, 0.0, 221.288, 0.0, 605.649]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1715.698, 1274.846, 0.0, 0.0, 4801.921, 11232.538, 311288.506, 553218.616, 0.0, 38631.302, 866071.598, 0.0, 0.0, 0.0]",9994.500199999999,89411.75125,1988125.0289999999,2017-09-16 23:47:08.378000
158,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[2912.068, 339.935, 116.897, 1715.698, 1274.846, 16239.411, 1342.507, 0.0, 34007.675, 623.931, 1685.183, 92526.929, 60.0, 60.0, 0.0, 208.29, 0.0, 575.755]","[0.0, 0.0, 0.0, 18.183, 764.262, 5350.358, 0.0, 0.0, 5374.741, 1683.643, 310336.448, 584980.803, 0.0, 35373.468, 882967.664, 0.0, 0.0, 0.0]",8538.284722222224,101491.64277777777,1980538.6949999998,2017-09-17 00:48:43.658000
159,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16', 'Role 16']","[3358.139, 440.512, 235.165, 873.558, 3200.119, 10388.397, 1243.879, 0.0, 38364.454, 731.14, 957.868, 114001.76, 60.0, 60.0, 0.0, 386.226, 1953.063, 0.0, 549.702]","[0.0, 0.0, 0.0, 5392.222, 12701.418, 26361.341, 0.0, 0.0, 1363.257, 7136.527, 623016.085, 274864.315, 0.0, 80322.592, 968150.14, 0.0, 0.0, 0.0, 0.0]",9305.472736842104,105226.73142105262,2176111.8789999997,2017-09-17 02:32:09.806000
160,"['Role 1', 'Role 2', 'Role 8', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[613.613, 206.792, 1523.207, 1627.025, 117.036, 935.481, 1748.488, 6033.127, 2000.934, 0.0, 39489.142, 360.321, 1538.312, 169381.053, 60.0, 60.0, 0.0, 175.419, 0.0, 488.927]","[0.0, 0.0, 0.0, 0.0, 0.0, 12685.537, 3200.119, 35001.25, 0.0, 0.0, 584.914, 7044.693, 617300.079, 309996.447, 0.0, 38413.717, 925726.442, 0.0, 0.0, 0.0]",11317.94385,97497.6599,2176312.075,2017-09-17 04:00:22.129000
161,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[741.611, 247.693, 153.745, 579.632, 1520.541, 20263.698, 884.879, 0.0, 35725.224, 514.081, 406.125, 121122.82, 60.0, 60.0, 0.0, 147.244, 0.0, 745.881]","[0.0, 0.0, 0.0, 2650.916, 4049.922, 379.154, 0.0, 0.0, 6488.121, 27025.192, 575517.505, 317378.852, 0.0, 56035.463, 946135.987, 0.0, 0.0, 0.0]",10176.287444444442,107536.72844444444,2118834.286,2017-09-17 19:21:30.285000
162,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[3153.327, 102.795, 186.241, 2105.992, 595.762, 1395.348, 2031.68, 6984.926, 1410.438, 0.0, 27302.236, 724.742, 909.654, 164130.894, 60.0, 60.0, 0.0, 381.086, 0.0, 375.549]","[0.0, 0.0, 0.0, 1286.856, 0.0, 18981.783, 11379.722, 5835.987, 0.0, 0.0, 12481.818, 6583.298, 570430.932, 333955.592, 0.0, 50107.918, 895831.528, 0.0, 0.0, 66.076]",10595.533500000001,95347.07549999999,2118852.1799999997,2017-09-17 20:31:04.441000
163,"['Role 1', 'Role 2', 'Role 2', 'Role 4', 'Role 8', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 8', 'Role 4', 'Role 4', 'Role 11', 'Role 11', 'Role 8', 'Role 4', 'Role 11', 'Role 16', 'Role 16', 'Role 16']","[1907.889, 52.932, 59.466, 2018.288, 133.692, 1599.992, 2681.804, 12376.517, 1735.953, 0.0, 47109.316, 413.118, 359.741, 16969.54, 60.0, 60.0, 0.0, 274.361, 0.0, 765.622]","[0.0, 0.0, 0.0, 16102.249, 0.0, 11259.422, 5653.43, 2885.687, 0.0, 0.0, 8068.335, 16432.533, 624468.575, 355941.983, 0.0, 35004.603, 941220.096, 0.0, 0.0, 0.0]",4428.91155,100851.84565,2105615.1440000003,2017-09-17 23:12:30.009000
