instanceId,costs,duration,effective,waiting,offTime
184,16394.0,3186,3186,0,0
185,76494.0,11327,11327,0,0
186,11597.0,1861,1861,0,0
187,5212.0,2768,2768,0,0
188,29502.0,2776,2776,0,0
189,14049.0,1790,1790,0,0
190,3939.0,595,595,0,0
191,48626.0,7743,7430,313,0
192,9693.0,1458,1458,0,0
193,29836.0,2898,2898,0,0
194,5821.0,1406,1406,0,0
195,31152.0,211501,4278,207223,0
196,187897.0,227044,25252,201792,0
197,209923.0,206297,13675,192622,0
198,57960.0,178959,6717,172242,0
199,12001.0,165854,1488,164366,0
200,112801.0,155997,11333,144664,0
201,6519.0,97053,942,96111,0
202,34346.0,76499,5125,71374,0
203,39039.0,57635,6325,51310,0
204,49901.0,48867,3651,45216,0
205,13151.0,40453,1229,39224,0
206,17607.0,28142,3103,25039,0
207,106941.0,24177,10796,13381,0
208,24145.0,5449,5449,0,0
209,69987.0,6439,6439,0,0
210,20071.0,4450,4450,0,0
211,16281.0,1405,1405,0,0
212,15130.0,2335,2335,0,0
213,59795.0,7269,7269,0,0
214,3685.0,825,825,0,0
215,16232.0,1565,1565,0,0
216,94316.0,14691,14598,93,0
217,15178.0,1741,1741,0,0
218,126488.0,12980,12980,0,0
219,22094.0,4011,4011,0,0
220,22792.0,3037,3037,0,0
221,203112.0,245831,15431,0,230400
222,64433.0,238536,8025,111,230400
223,34592.0,233173,4043,229130,0
224,13972.0,205804,2899,202905,0
