caseid,resource,processing,waiting,avg_process_time,avg_waiting_time,cycle_time,start_time
181,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5', 'Role 5']","[2624.945, 421.183, 108.645, 2170.47, 641.823, 1189.339, 263.475, 47.721, 887.91, 10048.428, 1496.574, 0.0, 39432.112, 413.111, 1912.282, 171809.588, 60.0, 60.0, 0.0, 173.995, 812.124, 0.0, 675.148]","[0.0, 0.0, 0.0, 14692.516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17029.363, 21845.418, 0.0, 18750.523, 53785.939, 0.0, 161.348, 489.335, 0.0]",10228.211869565217,5511.062695652175,362003.315,2017-09-29 07:01:56.689000
182,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1660.214, 139.551, 84.111, 373.32, 631.132, 2614.447, 686.094, 1223.037, 751.626, 1651.694, 208.852, 1572.656, 594.677, 5574.271, 1356.315, 0.0, 43868.012, 404.326, 1748.25, 88753.833, 60.0, 60.0, 0.0, 287.088, 0.0, 258.277]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22086.022, 0.0, 0.0, 3827.52, 51250.639, 0.0, 0.0, 0.0]",5944.6839615384615,2967.853115384615,231725.96399999998,2017-09-29 19:18:15.799000
183,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3199.779, 457.12, 120.925, 602.463, 1007.564, 548.047, 1090.492, 1199.02, 474.726, 566.361, 1596.042, 4333.506, 360.469, 0.0, 24073.891, 465.039, 967.412, 95394.973, 60.0, 60.0, 0.0, 335.343, 0.0, 489.335]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1255.373, 24359.461, 15458.868, 0.0, 10061.822, 74149.834, 0.0, 373.437, 438.687]",5725.104458333332,5254.06175,263499.989,2017-09-30 10:12:24.867000
184,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2809.454, 262.586, 68.483, 1969.956, 2115.037, 3421.239, 444.105, 0.0, 22759.052, 779.77, 1885.949, 87389.65, 60.0, 60.0, 0.0, 364.207, 0.0, 252.394]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 738.73, 23864.192, 967.412, 0.0, 6776.813, 19816.684, 0.0, 0.0, 0.0]",6924.549,2897.9906111111113,176805.713,2017-09-30 11:28:56.592000
185,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[892.983, 401.021, 128.146, 756.623, 718.859, 2023.894, 302.216, 1737.892, 899.298, 1667.708, 883.21, 13837.32, 387.892, 0.0, 49669.464, 564.601, 766.134, 35141.029, 60.0, 60.0, 0.0, 151.564, 0.0, 518.992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1624.639, 681.391, 34412.793, 29907.151, 0.0, 18808.879, 53725.939, 173.995, 383.221, 0.0]",4648.701916666667,5821.583666666666,251286.854,2017-09-30 13:29:08.972000
186,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2684.062, 381.256, 138.284, 1952.531, 738.73, 14655.722, 1001.669, 0.0, 45641.539, 649.335, 779.869, 47801.271, 60.0, 60.0, 0.0, 383.221, 0.0, 599.408]","[0.0, 0.0, 0.0, 2255.679, 375.831, 779.77, 0.0, 0.0, 0.0, 4263.279, 17988.508, 29204.043, 0.0, 6587.057, 53210.758, 325.559, 0.0, 518.992]",6529.272055555555,6417.193111111112,233036.37300000002,2017-09-30 18:43:18.861000
187,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1590.803, 600.031, 139.117, 1255.373, 1633.146, 21800.853, 1077.846, 0.0, 20920.809, 541.273, 1060.683, 153056.2, 60.0, 60.0, 0.0, 133.707, 0.0, 378.613]","[0.0, 0.0, 0.0, 622.607, 465.039, 0.0, 0.0, 0.0, 0.0, 1091.917, 33916.711, 1546.003, 0.0, 19941.662, 61345.438, 0.0, 0.0, 0.0]",11350.469666666666,6607.187611111111,323237.831,2017-09-30 20:23:42.714000
188,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2760.05, 358.485, 104.651, 463.501, 648.611, 1031.917, 680.931, 886.036, 1782.434, 5976.079, 1684.019, 0.0, 24397.597, 511.503, 1817.735, 175678.667, 60.0, 60.0, 0.0, 214.011, 0.0, 745.223]","[0.0, 0.0, 0.0, 2926.735, 0.0, 20886.543, 0.0, 468.952, 0.0, 0.0, 0.0, 0.0, 1965.228, 747.232, 50616.132, 4375.425, 0.0, 1698.352, 6509.779, 0.0, 0.0, 0.0]",9993.702272727272,4099.744454545455,310055.828,2017-10-01 02:29:39.762000
189,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1819.457, 171.064, 90.207, 1230.001, 1157.83, 1541.735, 817.431, 1720.05, 2290.081, 7014.355, 1862.048, 0.0, 16502.856, 669.106, 890.189, 113904.97, 60.0, 60.0, 0.0, 182.231, 0.0, 254.482]","[0.0, 0.0, 0.0, 7641.039, 0.0, 0.0, 0.0, 0.0, 1517.279, 498.314, 0.0, 0.0, 2333.642, 694.507, 51764.761, 8967.27, 0.0, 7582.251, 54279.383, 0.0, 158.053, 0.0]",6919.913318181818,6156.204500000001,287674.592,2017-10-01 07:52:38.370000
190,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1876.964, 230.151, 107.023, 1517.279, 732.131, 717.563, 1464.05, 14541.983, 1922.292, 0.0, 45189.842, 448.887, 1250.516, 67386.672, 60.0, 60.0, 0.0, 415.662, 0.0, 880.853]","[0.0, 0.0, 0.0, 1465.017, 0.0, 1557.95, 2033.49, 3946.901, 0.0, 0.0, 3644.936, 2483.567, 8070.987, 38145.28, 0.0, 8741.277, 61285.438, 0.0, 0.0, 0.0]",6940.093400000001,6568.74215,270176.711,2017-10-01 11:21:08.029000
191,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[987.139, 268.084, 88.475, 898.171, 2033.49, 5876.013, 1902.929, 0.0, 31172.137, 500.365, 541.382, 72654.818, 60.0, 60.0, 0.0, 207.049, 0.0, 370.917]","[0.0, 0.0, 0.0, 1328.296, 219.249, 1464.05, 0.0, 0.0, 10709.942, 2898.438, 24954.851, 8427.532, 0.0, 1774.637, 14238.434, 0.0, 0.0, 0.0]",6534.498277777778,3667.5238333333327,183636.398,2017-10-01 12:34:42.693000
192,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2290.187, 270.113, 89.442, 1617.243, 1076.084, 747.232, 2066.794, 4057.031, 1981.064, 0.0, 26289.046, 666.371, 1693.338, 19924.599, 60.0, 60.0, 0.0, 206.409, 0.0, 706.176]","[0.0, 0.0, 0.0, 1855.099, 0.0, 14862.544, 1180.609, 0.0, 0.0, 0.0, 921.033, 2308.773, 14906.22, 19471.197, 0.0, 2990.81, 42058.449, 0.0, 0.0, 0.0]",3190.0564499999996,5027.7366999999995,164355.86299999998,2017-10-01 14:59:00.819000
193,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2979.562, 133.476, 89.634, 2740.193, 491.861, 1244.445, 512.456, 1181.105, 588.376, 1285.573, 640.03, 1953.791, 456.812, 1724.518, 332.071, 2046.513, 935.123, 2201.596, 907.923, 463.698, 887.785, 1586.457, 839.341, 1460.442, 366.3, 1683.359, 600.581, 1339.131, 766.35, 1423.135, 495.969, 819.126, 929.518, 1942.381, 554.844, 1418.226, 1032.59, 2775.955, 1903.785, 0.0, 39989.902, 500.898, 359.862, 124761.381, 60.0, 60.0, 0.0, 341.397, 0.0, 804.547]","[0.0, 0.0, 0.0, 0.0, 0.0, 14783.513, 0.0, 6080.346, 0.0, 3440.276, 0.0, 2280.368, 0.0, 2853.809, 0.0, 10955.306, 0.0, 17740.529, 0.0, 0.0, 0.0, 973.131, 0.0, 2542.632, 0.0, 2401.227, 0.0, 339.14, 0.0, 6155.753, 0.0, 5027.308, 0.0, 16219.733, 0.0, 1407.866, 571.716, 0.0, 0.0, 0.0, 0.0, 823.785, 53981.059, 39082.705, 0.0, 3621.903, 149077.852, 167.387, 58.899, 0.0]",4252.24036,6811.72486,553198.261,2017-10-01 22:30:12.429000
194,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1511.945, 273.059, 98.635, 1653.993, 2033.332, 2704.242, 1488.861, 0.0, 34244.211, 776.902, 1730.916, 32602.723, 60.0, 60.0, 0.0, 340.284, 0.0, 297.639]","[0.0, 0.0, 0.0, 1898.56, 8115.234, 1285.573, 0.0, 0.0, 1059.253, 2937.484, 52433.856, 4932.097, 0.0, 8975.225, 54869.181, 0.0, 0.0, 165.612]",4437.596777777778,7592.893055555554,216548.81699999998,2017-10-02 03:41:32.914000
195,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1289.034, 851.056, 172.935, 1732.122, 592.128, 1259.275, 1030.654, 2508.639, 1429.499, 6179.61, 1476.248, 0.0, 15542.036, 469.642, 1080.825, 125772.58, 60.0, 60.0, 0.0, 354.165, 0.0, 751.659]","[0.0, 0.0, 0.0, 3109.505, 0.0, 5373.662, 0.0, 3650.175, 1093.543, 7519.442, 0.0, 0.0, 16585.344, 3194.158, 41037.624, 34089.693, 0.0, 5612.597, 91776.399, 0.0, 0.0, 0.0]",7391.4594090909095,9683.733727272727,375654.249,2017-10-02 03:50:06.941000
196,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[857.834, 324.646, 84.893, 2706.322, 894.415, 966.455, 1813.5, 15983.824, 1010.967, 0.0, 18555.652, 568.135, 530.622, 14165.723, 60.0, 60.0, 0.0, 323.665, 0.0, 731.522]","[0.0, 0.0, 0.0, 4247.377, 0.0, 3624.328, 2117.03, 2292.483, 0.0, 0.0, 1035.546, 1865.6, 54976.8, 23298.238, 0.0, 7331.58, 54219.383, 182.231, 88.87, 0.0]",2981.90875,7763.9733,214917.641,2017-10-02 04:17:26.843000
197,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[653.74, 126.347, 142.362, 1958.363, 798.473, 1450.659, 1432.235, 5346.037, 1376.297, 0.0, 17539.905, 453.517, 1833.68, 125497.919, 60.0, 60.0, 0.0, 223.332, 0.0, 273.887]","[0.0, 0.0, 0.0, 6664.42, 0.0, 2093.628, 3767.291, 3602.904, 0.0, 0.0, 5866.347, 3173.039, 53711.255, 13986.755, 0.0, 15713.833, 101976.082, 0.0, 0.0, 0.0]",7961.337649999999,10527.7777,369782.307,2017-10-02 04:49:42.151000
198,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2034.862, 309.29, 88.697, 1003.034, 479.288, 2336.137, 263.893, 556.84, 865.05, 1698.508, 1019.96, 20598.253, 1572.435, 0.0, 28908.749, 610.826, 1359.228, 163319.014, 60.0, 60.0, 0.0, 167.387, 0.0, 356.438]","[0.0, 0.0, 0.0, 6731.428, 0.0, 17060.617, 0.0, 1594.661, 0.0, 0.0, 1586.457, 3822.455, 0.0, 0.0, 0.0, 0.0, 31731.85, 54621.764, 0.0, 10513.369, 149137.852, 0.0, 43.858, 0.0]",9486.162041666668,11535.179624999999,504512.2,2017-10-02 11:48:13.943000
199,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2922.658, 275.184, 42.404, 1138.886, 976.507, 11944.632, 1744.006, 0.0, 36562.958, 571.716, 1418.28, 146269.695, 60.0, 60.0, 0.0, 354.283, 0.0, 257.641]","[0.0, 0.0, 0.0, 1551.94, 0.0, 991.991, 0.0, 0.0, 0.0, 192.376, 13534.342, 25367.056, 0.0, 16217.467, 57093.671, 0.0, 0.0, 0.0]",11366.60277777778,6386.046833333333,319547.693,2017-10-02 19:18:11.525000
200,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2863.035, 455.369, 75.706, 991.991, 963.171, 2362.013, 1066.666, 1510.799, 507.78, 1337.583, 726.088, 6607.642, 1632.045, 0.0, 23282.744, 535.977, 1486.97, 61981.634, 60.0, 60.0, 0.0, 196.169, 0.0, 893.573]","[0.0, 0.0, 0.0, 502.873, 0.0, 1768.399, 0.0, 1650.504, 0.0, 1705.221, 0.0, 0.0, 0.0, 0.0, 0.0, 3369.114, 4567.256, 34585.495, 0.0, 8478.179, 144700.058, 0.0, 0.0, 0.0]",4566.539791666666,8388.629125,310924.054,2017-10-02 20:08:22.121000
201,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2310.475, 322.275, 83.792, 1426.733, 3479.231, 8299.701, 461.118, 0.0, 33820.311, 528.809, 376.561, 149786.93, 60.0, 60.0, 0.0, 211.245, 0.0, 258.034]","[0.0, 0.0, 0.0, 12636.611, 1821.827, 0.0, 0.0, 0.0, 0.0, 1055.761, 53690.574, 3134.746, 0.0, 14784.175, 149197.852, 0.0, 0.0, 297.539]",11193.623055555556,13145.504722222224,438104.30000000005,2017-10-03 06:18:20.978000
202,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3336.533, 407.283, 149.744, 768.371, 686.915, 1261.494, 1007.754, 20364.826, 1072.832, 0.0, 31934.638, 464.371, 1901.737, 164362.054, 60.0, 60.0, 0.0, 181.727, 0.0, 805.501]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 502.381, 2989.104, 30868.506, 59170.014, 0.0, 0.0, 96661.03, 0.0, 387.223, 0.0]",11441.289,9528.9129,419404.03800000006,2017-10-03 13:12:39.867000
203,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2391.588, 608.621, 99.359, 1455.213, 1169.748, 4743.337, 556.716, 0.0, 43112.708, 591.364, 873.147, 126861.985, 60.0, 60.0, 0.0, 328.012, 0.0, 441.463]","[0.0, 0.0, 0.0, 1593.068, 10245.052, 414.822, 0.0, 0.0, 0.0, 1406.194, 5918.415, 82446.653, 0.0, 0.0, 110011.313, 0.0, 240.938, 805.501]",10186.292277777777,11837.886444444443,396435.21699999995,2017-10-03 19:42:50.151000
204,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5', 'Role 5']","[2859.063, 255.427, 91.949, 529.798, 601.649, 2181.012, 624.36, 8781.395, 1860.13, 0.0, 43320.559, 487.92, 1487.793, 137219.229, 60.0, 60.0, 0.0, 144.926, 1065.635, 0.0, 829.746]","[0.0, 0.0, 0.0, 8592.08, 0.0, 133.236, 0.0, 1797.783, 0.0, 0.0, 353.347, 4636.044, 142860.185, 6550.515, 0.0, 0.0, 26181.06, 436.96, 0.0, 0.0, 0.0]",9640.980523809525,9121.009999999998,394001.801,2017-10-03 21:06:10.496000
205,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[3169.541, 617.864, 78.276, 1797.783, 927.017, 1046.749, 981.405, 932.353, 712.619, 973.083, 214.497, 1296.881, 952.863, 1147.625, 478.044, 1088.494, 926.14, 1786.344, 1751.036, 17228.273, 955.383, 0.0, 17428.903, 621.39, 1760.055, 91230.036, 60.0, 60.0, 0.0, 121.235, 0.0, 455.97]","[0.0, 0.0, 0.0, 33.191, 0.0, 7854.378, 0.0, 4606.236, 0.0, 1808.503, 0.0, 2214.533, 0.0, 19202.413, 0.0, 371.889, 0.0, 6579.709, 3337.62, 3355.556, 0.0, 0.0, 22.11, 6340.724, 99487.616, 66781.13, 0.0, 0.0, 10094.879, 0.0, 0.0, 0.0]",4712.49559375,7252.827718749999,382890.34599999996,2017-10-04 00:25:40.198000
206,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[824.338, 573.69, 62.738, 1166.728, 862.423, 1097.312, 1442.175, 7474.102, 1733.187, 0.0, 24315.546, 514.855, 1260.379, 147191.544, 60.0, 60.0, 0.0, 369.409, 0.0, 623.244]","[0.0, 0.0, 0.0, 7863.508, 0.0, 4490.843, 2396.893, 2283.736, 0.0, 0.0, 12095.612, 10376.967, 125293.592, 6949.358, 0.0, 0.0, 14447.16, 0.0, 0.0, 0.0]",9481.5835,9309.88345,375829.33900000004,2017-10-04 02:09:00.723000
207,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2203.206, 296.049, 274.959, 959.439, 986.855, 14027.368, 1341.414, 0.0, 18739.505, 462.967, 1584.742, 98319.201, 60.0, 60.0, 0.0, 284.3, 0.0, 848.777]","[0.0, 0.0, 0.0, 5180.831, 2879.629, 8770.983, 0.0, 0.0, 398.444, 13551.614, 124223.705, 5722.734, 0.0, 23973.212, 38445.339, 328.012, 1203.602, 0.0]",7802.7101111111115,12482.116944444444,365126.887,2017-10-04 04:38:47.258000
208,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1830.278, 224.894, 198.582, 1437.747, 1260.133, 14114.945, 380.407, 0.0, 23115.387, 633.991, 1686.019, 20253.048, 60.0, 60.0, 0.0, 133.455, 0.0, 849.102]","[0.0, 0.0, 0.0, 7045.056, 3650.909, 3098.523, 0.0, 0.0, 0.0, 3982.944, 98855.733, 53502.775, 0.0, 83.561, 89674.704, 181.727, 253.768, 43.362]",3679.888222222222,14465.17011111111,326611.05,2017-10-04 15:00:39.818000
209,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1082.791, 226.027, 126.05, 1351.953, 2095.423, 9914.0, 1540.713, 0.0, 38133.725, 713.566, 1261.368, 24959.24, 60.0, 60.0, 0.0, 253.768, 0.0, 881.122]","[0.0, 0.0, 0.0, 3833.644, 3499.089, 4640.714, 0.0, 0.0, 1132.846, 1963.182, 85733.78, 72494.455, 0.0, 26293.686, 38505.339, 315.182, 0.0, 892.464]",4592.208111111111,13294.687833333335,321964.12700000004,2017-10-04 16:32:47.863000
210,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1038.816, 202.696, 114.998, 1954.007, 719.223, 16301.458, 1531.537, 0.0, 32175.963, 497.724, 311.599, 138894.387, 60.0, 60.0, 0.0, 376.187, 0.0, 496.418]","[0.0, 0.0, 0.0, 31.411, 0.0, 17428.903, 0.0, 0.0, 1894.334, 691.562, 56306.647, 97142.096, 0.0, 0.0, 129694.254, 0.0, 157.753, 100.455]",10818.611833333334,16858.189722222225,498182.4280000001,2017-10-04 23:52:07.455000
211,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[2840.499, 329.163, 199.776, 1434.478, 1769.421, 15922.779, 1148.29, 0.0, 18472.805, 691.562, 1947.447, 124487.608, 60.0, 60.0, 0.0, 162.929, 0.0, 274.021]","[0.0, 0.0, 0.0, 14663.892, 3182.457, 2769.937, 0.0, 0.0, 2176.045, 2047.91, 55614.931, 137219.229, 0.0, 0.0, 103868.889, 79.614, 0.0, 433.132]",9433.376555555555,17892.001999999997,491856.81399999995,2017-10-05 01:39:23.349000
212,"['Role 1', 'Role 3', 'Role 3', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 1', 'Role 4', 'Role 4', 'Role 4', 'Role 1', 'Role 1', 'Role 4', 'Role 4', 'Role 2', 'Role 2', 'Role 1', 'Role 4', 'Role 2', 'Role 5', 'Role 5', 'Role 5']","[1894.541, 270.846, 124.043, 1867.076, 565.291, 1349.908, 433.674, 2138.413, 837.728, 1873.665, 825.749, 1901.02, 2011.259, 7800.382, 1921.448, 0.0, 20785.995, 606.469, 264.713, 113337.905, 60.0, 60.0, 0.0, 371.011, 0.0, 433.132]","[0.0, 0.0, 0.0, 4736.268, 0.0, 2459.511, 0.0, 5212.35, 0.0, 479.247, 0.0, 1993.778, 1647.184, 14189.517, 0.0, 0.0, 0.0, 3031.264, 31306.248, 99257.857, 0.0, 0.0, 152870.262, 0.0, 162.929, 0.0]",6220.54876923077,12205.631346153848,479080.6830000001,2017-10-05 05:07:45.459000
