idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_916419490,135052.0,3.0297079E7,4127884.0,2087982.0,7328471.0,5550736.275555556,1.248915662E9,12604.0,4102925.0,698836.0,305486.0,1340628.0,961277.9555555555,2.1628754E8,12604.0,1412188.0,221746.0,110563.0,396699.0,290712.06666666665,6.5410215E7,0.0,2359699.0,255535.0,103990.0,745535.0,496485.8888888889,1.11709325E8,0.0,1382400.0,230400.0,0.0,230400.0,174080.0,3.9168E7
