idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_916419490,287582.0,1.9654413E7,3490493.0,1762926.0,6632909.0,5042624.284444445,1.134590464E9,62881.0,4571887.0,653697.0,336359.0,1419631.0,1064310.608888889,2.39469887E8,31576.0,1175432.0,197559.0,107161.0,381895.0,291421.96444444446,6.5569942E7,0.0,2743533.0,363660.0,150256.0,863509.0,601880.6444444444,1.35423145E8,0.0,1152000.0,0.0,0.0,230400.0,171008.0,3.84768E7
