idProcess,cost_min,cost_max,cost_median,cost_Q1,cost_Q3,cost_avg,cost_total,flowTime_min,flowTime_max,flowTime_median,flowTime_Q1,flowTime_Q3,flowTime_avg,flowTime_total,effective_min,effective_max,effective_median,effective_Q1,effective_Q3,effective_avg,effective_total,waiting_min,waiting_max,waiting_median,waiting_Q1,waiting_Q3,waiting_avg,waiting_total,off_timetable_min,off_timetable_max,off_timetable_median,off_timetable_Q1,off_timetable_Q3,off_timetable_avg,off_timetable_total
proc_146611050,841908.0,6202423.0,2916137.0,2058674.0,3881395.0,3044209.013333333,6.84947028E8,83528.0,1.0534597E7,7819457.0,3817814.0,9172641.0,6510037.1866666665,1.464758367E9,43893.0,262446.0,164679.0,106178.0,205367.0,159145.28444444443,3.5807689E7,3600.0,1.038089E7,7471532.0,3596411.0,8872775.0,6257707.902222223,1.407984278E9,0.0,460800.0,0.0,0.0,230400.0,93184.0,2.09664E7
